order_id,customer_id,order_date,delivery_time_min,status,total_amount_xaf,city_order,quartier_order,product_category,courier_id,order_hour,order_day_of_week,order_day,order_month,name,phone,registration_date,city_customer,quartier_customer,loyalty_score,client_actif
106523,CUST10858,2023-05-12 11:31:00,125.4,en_retard,32029.0,Douala,Ndokotti,pharmacie,2,11,Friday,Friday,2023-05,Mariama EKOTTO,(+237)617318358,2023-04-07,Yaounde,Bastos,65.4,True
106524,CUST11092,2023-05-06 19:36:00,230.6,en_retard,23578.0,Douala,Bepanda,inconnu,46,19,Monday,Saturday,2023-05,Céline BELINGA,682937948,2023-05-12,Yaounde,Santa Barbara,32.3,True
106525,CUST11335,2022-02-10 18:39:00,42.3,livré,25000.0,Bafoussam,Bamendzi,epicerie,43,18,Sunday,Thursday,2022-02,,,,,,,True
106526,CUST10415,2024-08-12 00:00:00,43.0,livré,1901.0,Douala,Bonamoussadi,restauration,24,0,Monday,Monday,2024-08,Alexis EKANI,00237659555330814429,2024-01-20,Douala,Bonamoussadi,76.0,True
106527,CUST17104,2022-11-24 09:55:00,39.5,livré,14754.0,Yaounde,Mvog-Mbi,inconnu,23,9,Thursday,Thursday,2022-11,Marcel NDONGO,662405812,2021-10-05,Douala,Logbessou,20.2,True
106528,CUST12033,2024-02-29 20:11:00,46.1,livré,62071.0,Douala,Ndokotti,articles menagers,33,20,Thursday,Thursday,2024-02,Hamidou DOUMBIA,696592295,2023-06-09,Douala,Bonapriso,16.3,True
106529,CUST11421,2023-03-22 07:22:00,45.7,en_retard,16888.0,Douala,Logbessou,cosmetique,26,7,Wednesday,Wednesday,2023-03,CHANCELLE NGONO,693794475,2024-02-19,Yaounde,Essos,6.4,True
106530,CUST11856,2024-09-18 07:10:00,45.3,livré,3663.0,Douala,Ndogpassi,restauration,26,7,Wednesday,Wednesday,2024-09,,,,,,,True
106531,CUST10897,2024-12-07 09:22:00,45.7,en_retard,15000.0,Yaounde,Obili,papeterie,15,9,Saturday,Saturday,2024-12,ESTELLE OBAMA,680138498,2024-12-03,Douala,Bepanda,24.2,True
106532,CUST10072,2023-10-16 12:05:00,116.6,en retard,70945.0,Douala,Mboppi,vetement,7,12,Monday,Monday,2023-10,Rodrigue ABATE,(+237)659684848,2022-07-25,Yaounde,Mvog-Mbi,28.4,True
106533,CUST10119,2024-09-21 21:19:00,45.0,livré,98753.0,Yaounde,Nkol-Eton,vetement,17,21,Saturday,Saturday,2024-09,BELINGA Serge,658586340,2022-06-02,Bafoussam,Pefura,7.2,True
106534,CUST10220,2023-10-14 06:58:00,45.7,annulé,19848.0,Yaounde,Efoulan,vetement,7,6,Saturday,Saturday,2023-10,,,,,,,True
106535,CUST10596,2025-01-20 00:00:00,37.6,livré,3882.0,Douala,New-Bell,produit frais,44,0,Monday,Monday,2025-01,MBOCK Fatoumata,00237667276174805824,2022-05-04,Yaounde,Omnisport,71.1,True
106536,CUST10028,2023-08-09 13:22:00,45.7,livré,18441.0,Yaounde,Mvog-Mbi,inconnu,2,13,Friday,Wednesday,2023-08,Marcel BARRY,647338124,2023-03-10,Yaounde,Madagascar,100.0,True
106537,CUST11375,2024-07-30 00:00:00,45.7,en_retard,20853.0,Douala,Bali,pharmacie,19,0,Tuesday,Tuesday,2024-07,Marcel NDZANA,(+237)611994519,2023-12-20,Yaounde,Mokolo,53.1,True
106538,CUST10773,2024-11-12 17:08:00,45.7,livré,4513.0,Douala,Bonamoussadi,restauration,40,17,Tuesday,Tuesday,2024-11,TCHAMBA Nadine,621631697,2023-02-23,Douala,Bonamoussadi,33.0,True
106539,CUST11290,2024-07-31 15:12:00,35.2,livré,8000.0,Douala,Village,hygiene,8,15,Wednesday,Wednesday,2024-07,Oumar LOBE,639711402,2022-10-08,Douala,Makepe,51.8,True
106540,CUST10466,2022-04-09 20:10:00,37.7,livré,20064.0,Douala,Cité des Palmiers,inconnu,15,20,Saturday,Saturday,2022-04,,,,,,,True
106541,CUST17250,2023-07-16 19:29:00,45.7,en_cours,18000.0,Bafoussam,Lekie,restauration,43,19,Sunday,Sunday,2023-07,,,,,,,True
106542,CUST11339,2023-03-19 00:00:00,127.5,en_retard,9934.0,Douala,Akwa,boisson,41,0,Sunday,Sunday,2023-03,ALI Viviane,635475673,2021-08-22,Bafoussam,Tamdja,41.3,True
106543,CUST11997,2024-07-23 00:00:00,156.5,en_retard,16722.0,Yaounde,Nkol-Eton,inconnu,5,0,Tuesday,Tuesday,2024-07,Luc ABATE,(+237)649428661,2023-12-11,Yaounde,Omnisport,56.3,True
106544,CUST10351,2025-03-05 11:05:00,39.2,livré,3315.0,Yaounde,Omnisport,hygiene,28,11,Wednesday,Wednesday,2025-03,MARCEL BIYA,623419256,2021-10-12,Yaounde,Messa,57.0,True
106545,CUST17133,2024-08-29 08:01:00,16.5,annulé,20194.0,Douala,Yassa,pharmacie,41,8,Thursday,Thursday,2024-08,,,,,,,True
106546,CUST17246,2023-11-04 00:00:00,27.8,livré,10638.0,Bafoussam,Tamdja,boisson,10,0,Saturday,Saturday,2023-11,OUMAR DAWA,684724345,2024-11-14,Bafoussam,Djeleng,100.0,True
106547,CUST11449,2022-08-21 12:03:00,21.7,annulé,10119.0,Douala,Akwa,restauration,42,12,Sunday,Sunday,2022-08,Stéphane MVONDO,651949529,2023-02-23,Douala,Ndokotti,58.1,True
106548,CUST10160,2024-05-11 01:46:00,84.7,en_retard,8578.0,Bafoussam,Kamkop,boisson,35,1,Saturday,Saturday,2024-05,Moussa sidibe,678137358,2024-02-27,Bafoussam,Kamkop,100.0,True
106549,CUST11192,2022-11-18 18:28:00,94.6,livré,18000.0,Douala,Cité des Palmiers,restauration,45,18,Friday,Friday,2022-11,KHADIJA TALLA,619913576,2022-01-21,Douala,Bali,13.3,True
106550,CUST10253,2025-01-14 00:00:00,125.0,en_retard,31464.0,Douala,Bonabéri,vetement,24,0,Tuesday,Tuesday,2025-01,Abdou NGANSO,664038913,2022-05-06,Douala,Akwa,15.6,True
106551,CUST10622,2024-06-17 00:00:00,91.0,en_retard,5674.0,Douala,Bonanjo,restauration,10,0,Monday,Monday,2024-06,Stéphane ETOA,641039390,2022-08-26,Yaounde,Efoulan,21.5,True
106552,CUST10348,2024-06-28 00:00:00,55.3,livré,36967.0,Douala,Nyalla,pharmacie,10,0,Friday,Friday,2024-06,Aline MBOCK,671510041,2024-01-17,Douala,Nyalla,14.7,True
106553,CUST10740,2024-11-02 17:28:00,316.8,en_retard,30510.0,Yaounde,Melen,inconnu,27,17,Saturday,Saturday,2024-11,Gaston FOMEKONG,615512205,2022-02-03,Bafoussam,Tougang,100.0,True
106554,CUST11645,2024-11-14 13:27:00,25.8,annulé,10767.0,Douala,Deido,boisson,37,13,Thursday,Thursday,2024-11,Sophie ekani,633286644,2021-05-27,Douala,Akwa,,True
106555,CUST11309,2024-12-02 00:00:00,45.7,livré,7152.0,Douala,Ndokotti,boisson,44,0,Monday,Monday,2024-12,,,,,,,True
106556,CUST10759,2022-10-23 14:04:00,46.8,livré,8000.0,Douala,Deido,hygiene,5,14,Sunday,Sunday,2022-10,OUMAROU Honoré,00237668450095364322,2023-05-01,Douala,Deido,60.7,True
106557,CUST17137,2025-02-26 12:09:00,38.3,livré,40068.0,Douala,Kotto,inconnu,6,12,Wednesday,Wednesday,2025-02,MODIBO ATEBA,634166826,2024-06-18,Douala,Cité des Palmiers,21.4,True
106558,CUST10756,2022-04-04 16:38:00,27.0,livré,30623.0,Yaounde,Obili,cosmetique,7,16,Monday,Monday,2022-04,Joëlle BILONG,695306788,2024-12-26,Bafoussam,Djeleng,76.4,True
106559,CUST11120,2024-02-21 07:51:00,58.3,livré,10952.0,Yaounde,Jouvence,restauration,7,7,Wednesday,Wednesday,2024-02,Didier AKONO,671327848,2022-02-16,Bafoussam,Kamkop,9.9,True
106560,CUST10477,2024-09-20 14:56:00,45.7,livré,8111.0,Yaounde,Mimboman,inconnu,6,14,Friday,Friday,2024-09,,,,,,,True
106561,CUST11142,2025-03-07 08:04:00,76.9,livré,36870.0,Douala,Logbessou,pharmacie,37,8,Friday,Friday,2025-03,FLORE MONGO,692874006,2022-03-12,Douala,Cité des Palmiers,15.3,True
106562,CUST12034,2023-10-08 11:05:00,19.8,annulé,11120.0,Bafoussam,Mossap,boisson,42,11,Thursday,Sunday,2023-10,Armelle LOBE,659167775,2021-02-03,Bafoussam,Djeleng,25.7,True
106563,CUST10875,2024-04-17 08:26:00,23.6,annulé,35696.0,Bafoussam,Bamougoum,articles menagers,21,8,Wednesday,Wednesday,2024-04,Didier HASSAN,674119726,2023-08-01,Yaounde,Ngoa-Ekele,48.7,True
106564,CUST11978,2022-04-09 16:53:00,40.5,livré,6190.0,Douala,Nkolmesseng,produit frais,7,16,Sunday,Saturday,2022-04,Raoul NDJOCK,(+237)659394697,2021-04-05,Douala,Bali,57.2,True
106565,CUST11241,2023-07-18 12:16:00,34.7,livré,29214.0,Douala,Mboppi,vetement,19,12,Tuesday,Tuesday,2023-07,Viviane KOLLO,687789079,2022-02-20,Yaounde,Omnisport,1.6,True
106566,CUST11857,2025-03-01 00:00:00,107.4,livré,16415.0,Yaounde,Ngoa-Ekele,inconnu,24,0,Saturday,Saturday,2025-03,Jules MONGO,(+237)613783268,2023-03-23,Yaounde,Mvog-Mbi,56.1,True
106567,CUST10326,2023-04-18 12:55:00,12.5,annulé,19136.0,Douala,Bali,inconnu,23,12,Tuesday,Tuesday,2023-04,Moussa MINLO,(+237)693131979,2023-04-07,Yaounde,Mvog-Mbi,73.7,True
106568,CUST10892,2023-06-07 11:54:00,50.0,livré,10266.0,Douala,Yassa,boisson,39,11,Wednesday,Wednesday,2023-06,FOTSO Constant,665857931,2023-03-24,Bafoussam,Baham-Route,26.6,True
106569,CUST11618,2024-12-28 00:00:00,18.8,livré,80000.0,Bafoussam,Djeleng,pharmacie,19,0,Saturday,Saturday,2024-12,Joëlle KENFACK,668475513,2024-01-09,Bafoussam,Pefura,79.0,True
106570,CUST10203,2023-12-06 12:19:00,33.9,livré,43782.0,Douala,PK12,cosmetique,27,12,Wednesday,Wednesday,2023-12,SANDRINE NKUISSI,679467853,2022-01-03,Bafoussam,Kamkop,54.0,True
106571,CUST11549,2024-02-27 00:00:00,31.3,livré,7890.0,Douala,Ngodi-Bakoko,papeterie,27,0,Tuesday,Tuesday,2024-02,Abdou NTONGO,691480362,2022-10-31,Douala,New-Bell,33.5,True
106572,CUST17142,2024-07-02 00:00:00,45.3,livré,15385.0,Douala,New-Bell,pharmacie,27,0,Tuesday,Tuesday,2024-07,Moussa MAHAMADOU,(+237)618163847,2024-08-09,Douala,Village,19.1,True
106573,CUST17280,2024-11-23 15:46:00,28.3,livré,3117.0,Douala,Beedi,boisson,21,15,Saturday,Saturday,2024-11,didier issa,693394260,2024-01-18,Douala,Cité des Palmiers,32.5,True
106574,CUST11837,2022-05-25 20:08:00,17.3,annulé,21612.0,Yaounde,Nkol-Eton,epicerie,15,20,Wednesday,Wednesday,2022-05,BILONG Aminata,646613428,2021-06-15,Bafoussam,Bamougoum,82.2,True
106575,CUST11095,2025-01-11 20:34:00,24.4,livré,120000.0,Douala,Bonamoussadi,vetement,34,20,Saturday,Saturday,2025-01,COULIBALY Christelle,653188224,2021-04-27,Yaounde,Nkol-Eton,80.7,True
106576,CUST12072,2025-03-04 21:45:00,39.8,livré,8189.0,Yaounde,Elig-Edzoa,inconnu,43,21,Tuesday,Tuesday,2025-03,ABENA Pierre,628217159,2023-10-20,Douala,Bepanda,28.6,True
106577,CUST11384,2025-01-05 00:00:00,31.1,livre,10968.0,Douala,Ndogpassi,boisson,18,0,Sunday,Sunday,2025-01,BOUBACAR DOUMBIA,627013243,2023-05-01,Yaounde,Elig-Edzoa,100.0,True
106578,CUST11626,2023-04-21 18:06:00,45.7,en_cours,25000.0,Douala,Ndogpassi,inconnu,30,18,Friday,Friday,2023-04,MVONDO Jules,00237639738898102245,2024-03-03,Yaounde,Jouvence,83.5,True
106579,CUST10667,2023-01-10 12:47:00,45.7,en_cours,9606.0,Douala,New-Bell,restauration,7,12,Tuesday,Tuesday,2023-01,Achille YAYA,00237662884503805996,2022-10-10,Bafoussam,Ndiengdam,66.8,True
106580,CUST17128,2022-11-10 18:32:00,67.6,livré,4821.0,Douala,Bonabéri,restauration,22,18,Thursday,Thursday,2022-11,feudjio Marlène,650056581,2024-01-14,Douala,Ndog-Bong,15.3,True
106581,CUST11751,2024-08-24 11:16:00,38.4,livré,16728.0,Yaounde,Tsinga,cosmetique,37,11,Saturday,Saturday,2024-08,,,,,,,True
106582,CUST11535,2024-12-05 20:58:00,45.7,en_retard,5161.0,Yaounde,Nkol-Eton,produit frais,27,20,Sunday,Thursday,2024-12,Bertille TCHIEMEGNI,686181117,2021-07-24,Douala,Bonamoussadi,84.9,True
106583,CUST11791,2025-06-02 19:31:00,174.7,en retard,11616.0,Bafoussam,Lekie,cosmetique,47,19,Thursday,Monday,2025-06,Céline NKUISSI,(+237)660562485,2022-05-16,Yaounde,Obili,,True
106584,CUST11489,2023-01-15 00:00:00,29.2,livré,18000.0,Bafoussam,Fomekoua,restauration,8,0,Sunday,Sunday,2023-01,Abdou abate,640097636,2023-07-15,Douala,Bali,58.6,True
106585,CUST10877,2025-02-23 00:00:00,41.4,livré,10954.0,Douala,Ndogpassi,restauration,40,0,Sunday,Sunday,2025-02,NGWA Carine,00237618770247452856,2021-06-29,Douala,Nkolmesseng,33.5,True
106586,CUST10380,2024-11-11 19:59:00,54.2,livré,-2741.0,Yaounde,Santa Barbara,inconnu,11,19,Monday,Monday,2024-11,NJIEMOUN Estelle,684252420,2021-12-22,Yaounde,Efoulan,18.6,True
106587,CUST17373,2022-06-09 00:00:00,47.1,livré,17799.0,Douala,Bepanda,restauration,40,0,Thursday,Thursday,2022-06,,,,,,,True
106588,CUST10623,2025-02-08 19:06:00,123.3,en_retard,23360.0,Bafoussam,Lekie,articles menagers,13,19,Saturday,Saturday,2025-02,Aline TCHOUPO,661410126,2023-04-23,Douala,Bonamoussadi,63.8,True
106589,CUST11681,2023-06-29 20:42:00,27.3,livré,47242.0,Douala,Nkolmesseng,articles menagers,17,20,Thursday,Thursday,2023-06,Hamidou OYONO,617635653,2023-08-20,Bafoussam,Tamdja,36.4,True
106590,CUST10703,2024-10-11 00:00:00,88.5,en_retard,10142.0,Bafoussam,Mossap,epicerie,41,0,Friday,Friday,2024-10,Thierry keita,636757737,2021-08-19,Douala,Makepe,19.8,True
106591,CUST11331,2022-12-21 19:24:00,61.2,livré,39229.0,Douala,Logbessou,pharmacie,10,19,Wednesday,Wednesday,2022-12,RAOUL FEZE,623335151,2022-11-20,Yaounde,Obili,32.4,True
106592,CUST10776,2024-06-14 00:00:00,109.4,livré,57766.0,Yaounde,Efoulan,vetement,36,0,Friday,Friday,2024-06,RABI FOMEKONG,642730796,2022-04-10,Douala,Yassa,10.9,True
106593,CUST10280,2024-01-27 13:32:00,150.7,en_retard,5073.0,Douala,PK12,restauration,38,13,Saturday,Saturday,2024-01,BELINGA Fatoumata,674606833,2021-01-04,Douala,Deido,14.8,True
106594,CUST10339,2024-05-22 00:00:00,14.7,annulé,5648.0,Yaounde,Ngoa-Ekele,produit frais,42,0,Wednesday,Wednesday,2024-05,,,,,,,True
106595,CUST11580,2022-10-01 07:27:00,45.7,en cours,27322.0,Yaounde,Santa Barbara,inconnu,20,7,Saturday,Saturday,2022-10,Norbert ETOUNDI,676757928,2023-06-20,Yaounde,Ngoa-Ekele,51.7,True
106596,CUST11067,2024-02-16 00:00:00,24.0,livré,8053.0,Douala,Ndogpassi,inconnu,35,0,Friday,Friday,2024-02,Sophie oumarou,661484043,2024-08-20,Douala,Nkolmesseng,65.3,True
106597,CUST10239,2024-02-13 20:12:00,18.4,annulé,28187.0,Douala,Bonamoussadi,pharmacie,3,20,Tuesday,Tuesday,2024-02,KONE Rémi,635556386,2022-09-11,Douala,Nyalla,6.2,True
106598,CUST10935,2025-03-12 20:11:00,152.4,en_retard,11453.0,Yaounde,Nkomo,papeterie,7,20,Wednesday,Wednesday,2025-03,EKANI Raoul,645507920,2024-12-06,Yaounde,Etoudi,33.0,True
106599,CUST11363,2024-11-29 19:36:00,90.5,livré,32120.0,Yaounde,Elig-Edzoa,pharmacie,34,19,Friday,Friday,2024-11,Norbert MAHAMADOU,689991301,2024-08-13,Douala,Bonanjo,100.0,False
106600,CUST10777,2023-07-26 18:06:00,45.7,en_retard,10394.0,Douala,Akwa,boisson,22,18,Wednesday,Wednesday,2023-07,SANGARE Vanessa,672372114,2023-08-15,Douala,Bonabéri,17.1,True
106601,CUST17247,2023-09-02 10:24:00,120.1,en_retard,25800.0,Douala,Bonamoussadi,inconnu,14,10,Thursday,Saturday,2023-09,abouna Rodrigue,672363359,2022-08-05,Douala,Ngodi-Bakoko,58.4,True
106602,CUST10502,2022-11-18 10:07:00,43.2,livré,65123.0,Douala,Yassa,pharmacie,47,10,Friday,Friday,2022-11,ATEBA Wilfried,654318698,2021-12-10,Douala,PK12,53.5,True
106603,CUST11201,2024-02-04 18:12:00,135.1,en_retard,3179.0,Yaounde,Santa Barbara,produit frais,26,18,Tuesday,Sunday,2024-02,GHISLAIN EPEE,650550084,2023-01-27,Bafoussam,Ngouache,17.3,True
106604,CUST17347,2024-07-08 18:08:00,45.7,livré,12000.0,Douala,Bonanjo,produit frais,43,18,Wednesday,Monday,2024-07,,,,,,,True
106605,CUST10474,2025-02-07 08:16:00,53.8,livré,7144.0,Douala,Akwa,inconnu,44,8,Friday,Friday,2025-02,Romain OYONO,645059710,2021-06-26,Douala,Bepanda,34.9,True
106606,CUST11210,2024-03-17 20:16:00,33.9,livré,28992.0,Douala,Yassa,cosmetique,36,20,Sunday,Sunday,2024-03,Carine TCHIEMEGNI,687149951,2023-11-27,Yaounde,Melen,50.7,True
106607,CUST11207,2025-01-28 19:48:00,176.9,en_retard,22742.0,Douala,Bali,inconnu,20,19,Tuesday,Tuesday,2025-01,RÉMI GARBA,00237661185849828179,2023-10-09,Douala,PK8,45.7,True
106608,CUST10269,2022-03-04 00:00:00,31.8,livré,12073.0,Douala,Cité des Palmiers,boisson,9,0,Sunday,Friday,2022-03,BERNARD ATEBA,683863413,2023-06-26,Douala,Mboppi,36.5,False
106609,CUST10910,2024-04-03 00:00:00,45.7,livré,44337.0,Yaounde,Obili,inconnu,41,0,Wednesday,Wednesday,2024-04,Bertille EBOUELE,637888820,2024-10-30,Yaounde,Tsinga,13.1,True
106610,CUST17296,2024-01-09 15:00:00,8.9,annulé,64483.0,Bafoussam,Tamdja,vetement,45,15,Tuesday,Tuesday,2024-01,ETOA Hervé,657197152,2024-11-21,Douala,Mboppi,19.5,True
106611,CUST11119,2023-05-28 18:52:00,16.5,annulé,14873.0,Douala,Bepanda,restauration,36,18,Sunday,Sunday,2023-05,Paul BARKA,680591959,2024-04-04,Yaounde,Ngoa-Ekele,8.1,True
106612,CUST17243,2024-02-25 00:00:00,34.9,livré,9201.0,Yaounde,Messa,inconnu,23,0,Sunday,Sunday,2024-02,,,,,,,True
106613,CUST11699,2024-03-01 21:18:00,99.0,en_retard,2431.0,Douala,Bonapriso,hygiene,4,21,Friday,Friday,2024-03,Estelle ELA,653154591,2022-01-05,Yaounde,Briqueterie,5.0,True
106614,CUST11921,2023-01-20 10:54:00,45.7,en_retard,500000.0,Yaounde,Jouvence,electronique,10,10,Friday,Friday,2023-01,FLORE MENDO,678131950,2021-08-06,Douala,Nyalla,12.5,True
106615,CUST11791,2024-07-07 03:12:00,45.7,livré,43566.0,Douala,Akwa,vetement,32,3,Sunday,Sunday,2024-07,Céline NKUISSI,(+237)660562485,2022-05-16,Yaounde,Obili,,True
106616,CUST11651,2024-03-30 08:33:00,70.4,livré,27251.0,Yaounde,Messa,pharmacie,5,8,Saturday,Saturday,2024-03,EPEE Hamidou,694281857,2024-11-03,Yaounde,Nkol-Eton,54.5,True
106617,CUST11610,2024-07-16 11:13:00,45.7,livré,23014.0,Douala,Bonapriso,pharmacie,4,11,Tuesday,Tuesday,2024-07,Fatima FOFANA,633068427,2023-07-15,Bafoussam,Famla,30.8,True
106618,CUST10775,2024-12-30 20:41:00,29.3,livré,16071.0,Yaounde,Omnisport,epicerie,5,20,Monday,Monday,2024-12,ESSOH Marlène,670505620,2023-08-11,Douala,Logbessou,,True
106619,CUST10572,2024-10-05 00:00:00,141.0,en_retard,10206.0,Douala,Nyalla,pharmacie,46,0,Saturday,Saturday,2024-10,Nadège traore,629806690,2023-01-20,Bafoussam,Tougang,66.7,True
106620,CUST10025,2023-12-11 00:00:00,28.5,livré,10188.0,Douala,Bonamoussadi,epicerie,16,0,Sunday,Monday,2023-12,MBOCK Rabi,639587039,2021-11-29,Douala,Ndogpassi,30.2,True
106621,CUST10079,2022-12-05 00:00:00,45.7,livré,8557.0,Douala,PK8,boisson,43,0,Monday,Monday,2022-12,KAMGA Nadège,691756179,2021-11-28,Douala,Ndog-Bong,75.0,True
106622,CUST10504,2023-06-23 00:00:00,85.5,livré,80000.0,Yaounde,Elig-Edzoa,pharmacie,43,0,Friday,Friday,2023-06,Marie MVONDO,652133044,2021-05-25,Douala,Nkolmesseng,62.4,True
106623,CUST17259,2023-07-30 17:20:00,18.8,annule,8542.0,Yaounde,Tsinga,restauration,25,17,Sunday,Sunday,2023-07,,,,,,,True
106624,CUST11894,2025-01-27 20:37:00,52.3,livré,6137.0,Yaounde,Briqueterie,papeterie,23,20,Monday,Monday,2025-01,Franck CAMARA,677085942,2023-01-31,Douala,Nkolmesseng,,True
106625,CUST10161,2024-10-12 00:00:00,62.3,en_retard,50000.0,Douala,Ngodi-Bakoko,inconnu,47,0,Tuesday,Saturday,2024-10,Stéphane NDOUMBE,691734598,2021-06-07,Douala,Ndog-Bong,31.3,True
106626,CUST11144,2024-06-29 16:02:00,45.7,livré,25000.0,Yaounde,Nkol-Eton,inconnu,16,16,Saturday,Saturday,2024-06,COLETTE FEUDJIO,641510328,2024-10-17,Douala,Ngodi-Bakoko,25.8,True
106627,CUST12060,2023-02-13 16:34:00,23.0,livré,10804.0,Douala,Bali,restauration,5,16,Monday,Monday,2023-02,NKUISSI Rodrigue,661940566,2024-01-26,Douala,Deido,59.2,True
106628,CUST12018,2024-03-13 08:50:00,307.1,en_retard,49790.0,Yaounde,Nlongkak,vetement,36,8,Wednesday,Wednesday,2024-03,NGANSO Abdou,617698469,2022-01-06,Yaounde,Mimboman,9.6,True
106629,CUST10283,2024-12-31 00:00:00,83.4,livré,29995.0,Douala,Ndokotti,inconnu,39,0,Tuesday,Tuesday,2024-12,,,,,,,True
106630,CUST10032,2023-07-15 11:03:00,43.9,livré,4055.0,Yaounde,Biyem-Assi,restauration,32,11,Saturday,Saturday,2023-07,Luc ETOUNDI,655667651,2024-07-07,Douala,Bonapriso,62.5,True
106631,CUST10297,2023-09-11 00:00:00,34.3,livré,,Douala,Mboppi,pharmacie,20,0,Monday,Monday,2023-09,Nadine MVONDO,649823450,2021-06-14,Yaounde,Mendong,49.9,True
106632,CUST10200,2025-01-03 00:00:00,45.7,en_cours,45000.0,Douala,Bonamoussadi,cosmetique,22,0,Friday,Friday,2025-01,Nadine ASSOUMOU,697225156,2023-12-26,Yaounde,Nkol-Eton,17.7,True
106633,CUST11079,2023-08-19 01:03:00,155.9,en_retard,,Yaounde,Bastos,pharmacie,36,1,Saturday,Saturday,2023-08,Emmanuel WAMBA,647962005,2022-02-11,Bafoussam,Pefura,62.8,True
106634,CUST17375,2023-08-15 18:09:00,166.6,en_retard,15000.0,Yaounde,Efoulan,boisson,10,18,Tuesday,Tuesday,2023-08,,,,,,,True
106635,CUST10413,2024-06-06 11:27:00,45.7,en_cours,5966.0,Bafoussam,Ngouache,epicerie,6,11,Thursday,Thursday,2024-06,TCHAMBA Therese,683227889,2021-08-24,Douala,Ndogpassi,65.0,True
106636,CUST10288,2024-12-31 22:46:00,45.7,livré,15000.0,Douala,Nyalla,boisson,30,22,Tuesday,Tuesday,2024-12,NADÈGE ALI,645594951,2024-12-11,Yaounde,Mokolo,23.8,True
106637,CUST11986,2022-11-28 11:09:00,45.7,livré,4217.0,Yaounde,Efoulan,produit frais,8,11,Monday,Monday,2022-11,Rémi mendo,676776459,2021-07-24,Douala,Village,4.8,True
106638,CUST10390,2023-08-19 14:08:00,84.0,en_retard,5722.0,Bafoussam,Lekie,boisson,42,14,Saturday,Saturday,2023-08,Moussa ALI,677834855,2021-11-28,Yaounde,Madagascar,70.8,True
106639,CUST11569,2024-04-07 19:03:00,70.7,livré,13772.0,Yaounde,Obili,papeterie,16,19,Sunday,Sunday,2024-04,Moussa IBRAHIM,617352710,2023-03-08,Bafoussam,Lekie,2.1,True
106640,CUST10861,2025-03-08 00:00:00,292.3,en_retard,25536.0,Douala,Bonapriso,articles menagers,42,0,Saturday,Saturday,2025-03,HONORÉ BOUKAR,626948946,2024-05-04,Douala,Deido,46.0,True
106641,CUST11039,2023-06-17 15:18:00,136.3,en_retard,25000.0,Yaounde,Melen,epicerie,30,15,Saturday,Saturday,2023-06,ENGOLO Patrick,613874790,2021-12-15,Douala,Ndokotti,54.9,True
106642,CUST11124,2023-11-25 07:43:00,45.7,livré,5245.0,Douala,Makepe,restauration,17,7,Saturday,Saturday,2023-11,,,,,,,True
106643,CUST11274,2023-04-03 00:00:00,165.1,en_retard,11660.0,Yaounde,Tsinga,boisson,39,0,Monday,Monday,2023-04,TAMBA Rémi,626587799,2022-09-11,Yaounde,Ngoa-Ekele,39.6,True
106644,CUST11204,2024-09-06 00:00:00,45.3,livré,6807.0,Yaounde,Etoudi,papeterie,43,0,Friday,Friday,2024-09,Rabi djoumessi,674855088,2023-04-17,Douala,Bali,34.0,True
106645,CUST10692,2025-02-27 13:06:00,52.3,livré,73301.0,Yaounde,Tsinga,vetement,16,13,Thursday,Thursday,2025-02,ABDOU COULIBALY,612601580,2024-05-11,Douala,Village,56.0,True
106646,CUST11710,2023-05-09 14:09:00,45.7,livré,111390.0,Yaounde,Emana,vetement,18,14,Tuesday,Tuesday,2023-05,Fatoumata EKANI,696721710,2024-04-13,Yaounde,Essos,22.2,True
106647,CUST11710,2023-05-15 21:07:00,41.7,livré,2753.0,Douala,Ndog-Bong,restauration,27,21,Monday,Monday,2023-05,Fatoumata EKANI,696721710,2024-04-13,Yaounde,Essos,22.2,True
106648,CUST10589,2023-09-10 11:11:00,45.7,livré,9129.0,Douala,Ndog-Bong,papeterie,31,11,Monday,Sunday,2023-09,FLORENT NDIKUM,681287314,2023-12-11,Douala,Makepe,56.9,True
106649,CUST10578,2023-10-01 00:00:00,73.1,en_retard,12204.0,Douala,Kotto,restauration,41,0,Sunday,Sunday,2023-10,DIALLO Armel,633607110,2023-04-22,Douala,Nyalla,73.0,True
106650,CUST10191,2022-10-29 00:00:00,141.6,en_retard,10899.0,Yaounde,Briqueterie,inconnu,15,0,Saturday,Saturday,2022-10,Céline NGOUFO,645575298,2023-11-13,Douala,Mboppi,54.9,True
106651,CUST11011,2024-04-17 18:46:00,252.3,en_retard,57521.0,Yaounde,Melen,pharmacie,10,18,Wednesday,Wednesday,2024-04,SAIDOU AMOUGOU,00237652213778433020,2024-03-22,Yaounde,Elig-Edzoa,57.6,True
106652,CUST10576,2025-01-07 00:00:00,28.1,livré,15076.0,Douala,Makepe,inconnu,8,0,Tuesday,Tuesday,2025-01,CHANCELLE KONE,667062156,2022-04-18,Douala,Nkolmesseng,,True
106653,CUST10472,2024-08-24 14:45:00,157.9,en_retard,,Douala,Ndokotti,inconnu,43,14,Saturday,Saturday,2024-08,Abdou EKOTTO,(+237)613704481,2023-04-20,Yaounde,Emana,22.2,True
